No.	SKU	Barcode	Name	Brand	Quantity
3255	231300028	8.80921E+12	PURITA AQUA HYALURONIC ACID ESSENCE MASK	PURITA	1
3256	422212823	8.80105E+12	[GIFT] Sữa Tắm Hạt On The Body Veilment Natural Spa Black Rose Dead Sea Salt 400g	ON THE BODY	1
3257	422205599	8.80942E+12	Angel's Liquid Niacinamide ESSENCE 150ml	Angel's Liquid	1
3258	422209697	8.8095E+12	Caryophy Toner Glass Skin120ml	Caryophy	1
3259	226800051	8.80932E+12	It's Skin The Fresh Mask Sheet Avocado 18g	IT'S SKIN	1
3260	422211588	8.93521E+12	Dầu gội RO SHAMPOO CLASSIC 180G	Romano	1
3261	422207352	8.93854E+12	Dầu gội Gennie Natural Care dầu hạt Macca dành cho tóc hư tổn 400ml	Gennie	1
3262	249400065	9.55525E+12	SILKGIRL Big eye Collagen Waterproof Mascara #01 Blackest Black GE0221-01	Silky Girl	1
3263	422212123	8.50019E+11	Olaplex Serum dưỡng giúp phục hồi tóc Olaplex No.9 Bond Protector Nourising Hair Serum 90ml	Olaplex	1
3264	422206954	8.93622E+12	Cocoon Đường Thốt Nốt An Giang Làm Sạch Da Chết Cơ Thể 200ml	COCOON	1
3265	422208106	3.49932E+12	Cetaphil Moisturizing Lotion 200ml new	CETAPHIL	1
3266	422213949	8.8098E+12	[GIFT]- LANEIGE Good Night Kit 3 items GWP(22AD)	LANEIGE	1
3267	422209179	6.9024E+12	Son Lì Maybelline Mịn Môi Siêu Nhẹ 1188 AS	MAYBELLINE	1
3268	422210968	3.49932E+12	Cetaphil Moisturizing Lotion 59ml new	CETAPHIL	1
3269	100770037	6.97076E+12	VACOSI-CỌ M05-SHORT POWDER & BLUSH	VACOSI	1
3270	422216451		[COMBO]  DX VAO NEP M.MA P0119 620G +  Keratin Smooth Serum Dưỡng Tóc 97ml	TRESEMME	1
3271	422210847	3.33788E+12	[MINI] MB467800 VICHY PLV MINERAL 89 F10ML 	VICHY	1
3272	422208139	4.74418E+12	Organic shop BODY CREAM LYCHEE & 5 OILS 250ml	Organic Shop	1
3273	422206333	8.80966E+12	3Ce Soft Matte Lipstick #Over It	3ce	1
3274	422201282	8.93484E+12	P/S PASTE SENSITIVE EXPERT WHITE 100G/60	 P/S	1
3275	422215817	6902395845737​	L'OREAL INFALLIBLE 32H MATTE COVER 110 AS  30 ML G4466300​	L'OREAL	1
3276	422216010		[COMBO] L'OREAL RV DERMA HA SEUM 30ML EBT + GLYCO BRIT SERUM 30ML AS	L'OREAL	1
3277	422216750	PDZ2009001	[GIFT] Perfect Diary Cọ phấn mắt hai đầu	Perfect Diary	1
3278	422214343	6.40466E+11	Bye Bye Blemish Skin Resurfacing Peel Serum 30ml (AHA + BHA)	Bye Bye Blemish	1
3279	422207020	8.80978E+12	The Lab Oligo Hyaluronic Acid Foam Cleanser	THE LAB	1
3280	422210786	8.8095E+12	Make P:Rem Uv Defense Me. Calming Tone Up Sun Cream 70ml	MAKE P:REM	1
3281	422215410	8.80955E+12	Phấn nước che khuyết điểm, kiềm dầu LIME Real Cover Pink Cushion SPF 50+/PA+++ No.20 Pink Beige	LIME	1
3282	422210294	8.93866E+12	Verites Nước Hoa After The Rain 50ml	VERITES	1
3283	422207152	8.93476E+12	BVS Diana Siêu Thấm Cool Fresh siêu mỏng KHÔNG cánh	DIANA	1
3284	422211368	8.80962E+12	Foelie Eau De Vogue INNER PERFUME - xanh	Foellie	1
3285	387800002	4.90243E+12	Whisper Sieu Mong Canh 10S	Whispers	1
3286	412600001	5.06074E+12	HairBurst Set Gội Xả 350ml For Longer Stronger Hair	HairBurst 	1
3287	422205593	8.85884E+12	AA MATTE CUSHION SPF50 PA+++ ACNE AND SEBUM CONTROL 10G CATHY DOLL (M) #01 LIGHT BEIGE	Cathy Doll	1
3288	422209025	5.01072E+12	Dầu gội khô Batiste Ký Ức Hạnh Phúc (Batiste Dry Shampoo HAPPY 90'S bubbly berry)	Batiste	1
3289	422210386	8.80971E+12	JMSOLUTION PANTHELENE INTENSIVE BARRIER MASK	JMsolution	1
3290	422208262	8.93529E+12	Sơn Móng Tay Felina_Cs211	Felina	1
3291	335100033	8.93501E+12	Oxy Kem Rửa Mặt Deep Wash - Cream Formula 100g	Oxy	1
3292	422210396	8.80985E+12	JMSOLUTION NATURE CENTELLA CLEASING FOAM	JMsolution	1
3293	422207733	8.93609E+12	Milaganics Dầu xả bưởi MILAGANICS 260ml - NEW VERSION	Milaganics	1
3294	422214002	3.33788E+12	VICHY MB516600 CS F UV Clear SPF50 40mlF EN SCA Fi	VICHY	1
3295	100140072	8.80905E+12	PUREDERM Mặt nạ Red Gingseng	PUREDERM	1
3296	422216959		Combo 12 innisfree Squeeze Energy Mask_Heartleaf	Innisfree	1
3297	422215341		[GIFT] GARNIER BC Overnight Serum 7.5ml SCH ET 8994993020676 (không bán)	GARNIER	1
3298	422203682	8.80942E+12	lookATME ALOE VERA FACE MASK 25ML	lookATME	1
3299	422206636		Bio-Essence Skin Water-Full Mask 20ml combo 3 miếng	Bio-essence	1
3300	422203403	42389187	85536 NIVEA KCN SANG DA HHONG HOKKAIDO 40ML	NIVEA	1
3301	387400008	4.90243E+12	DX Rej Freya Hương Hoa Mẫu Đơn 320ML	Rejoice	1
3302	204900148	3.33788E+12	MB236800 LIPIKAR BAUME APM 200ml (NEW)	LA ROCHE-POSAY	1
3303	422207706	8.93501E+12	Hộp quà (Remos IR spray Lavender 60ml + Remos IR Baby Spray 60ml)	REMOS	1
3304	422215436	8.80966E+12	3Ce Hazy Lip Clay #Typrgirl	3ce	1
3305	422212426	3.60597E+12	Kiehl's CALEND TONER CLNSR DUO H22	KIEHL'S	1
3306	331300002	4.9013E+12	721984 CURÉL INTENSIVE MOISTURE CARE FOAMING WASH (150ML)	CUREL	1
3307	422213917		[OUTDATE] 3Ce Velvet Lip Tint #Go Now (HSD: 2024-01)	3ce	1
3308	422207281	4.97663E+12	Pelican Speeling Pelican 80g	Pelican	1
3309	422216272		[OUTDATE] Blinded Love BODYMISS 35ml (HSD: 2024-01)	Bodymiss	1
3310	422212956	4.9013E+12	Liese Bọt kem nhuộm tóc Nâu Cam Đất 108ml	LIESE	1
3311	422208861	8.88818E+12	Bio-essence White P.Whitening Day Cream 50g	Bio-essence	1
3312	422208122	5.01616E+12	COLAB Dry Shampoo Tropical 200ml	COLAB	1
3313	422208255	8.93514E+12	XMEN FOR BOSS POMADE HIGH HOLD 60G	X-MEN FOR BOSS	1
3314	422202706	8.85914E+12	Malisa Kiss Whitening Perfume Body Lotion 226g #Fresh Escape	Malisa Kiss	1
3315	214000028		 Sản phẩm vệ sinh mũi Rohto NoseWash 400ml +  Acnes Remover sheet	Rohto	1
3316	422212638	37000907312	Hộp 2 Kem đánh trắng răng Crest Complete Whitening + Deep Clean 2x153g	Crest	1
3317	422213884		[OUTDATE] Rosette Sugoff Cleansing Water 200ml (HSD: 2024-02)	ROSETTE	1
3318	309300012	8.85884E+12	Kem chống nắng trắng da Cathy Doll L-glutathione Magic Cream SPF50 PA+++ 138ml Magic Cream	Cathy Doll	1
3319	422207703	3.59649E+12	Rogé Cavaillès Fraicheur 250 ML	ROGE CAVAILLES	1
3320	370000001	8.93521E+12	Enchanteur Perfumed Shower Gel  180g	Enchanteur	1
3321	422201947	8.9351E+12	Colgate BCDR SlimSoft Advanced đôi	Colgate	1
3322	422200111		Listerine Combo 2 Chai NSM Cool Mint 250ml	Listerine	1
3323	100750037	8.8094E+12	VAC BP09 Bông Phấn Khô Tròn Lớn Vacosi (1 cái)	VACOSI	1
3324	422215273		Combo 2 innisfree Green Tea Amino Cleansing Foam 150g N	Innisfree	1
3325	422206525	8.93617E+12	AVANDER Toner làm sạch & dịu da 150ml	AVANDER	1
3326	248700104	4.95581E+12	Naris Nature Sakura Essence Double Cleansing Foam 100g	NARIS	1
3327	422207438	5.01583E+12	Balance Collagen + Peptides Double Booster Serum 30ml	BALANCE ACTIVE FORMULA	1
3328	422211151		COMBO 2 VASELINE SDT Gluta-Hya Bảo Vệ Và Dưỡng Sáng Da 330ml 	VASELINE	1
3329	422205542	3.47464E+12	E3547500  LP SE21 Abs Rep Shp 300ml R VG61	L'Oréal Professionnel	1
3330	422213523	8.93854E+12	Combo The Lab Cream And The Lab Toner 100ml	THE LAB	1
3331	422215334		Combo 2 Senka  All Clear Milky Water Nourish Hai Lớp 230ml	SENKA	1
3332	422212979	422212979	SENKA Combo 2 Perfect UV Milk 40ml (không tách)	SENKA	1
3333	422214004		Bộ kit FAIRLUCENT 5sp	MENARD	1
3334	201900031	6.55439E+11	PAULA'S CHOICE Resist Anti-Aging Clear Skin Hydrator 50ml [7691]	PAULA'S CHOICE	1
3335	422214417		[OUTDATE] Bio-Essence Micellar Water 100ml (HSD: 2024-06)	Bio-essence	1
3336	408200014	4.58067E+12	JWHITE Aloe Facial Mask 25g	JWHITE	1
3337	422214657		URIAGE_HYSEAC GEL NETTOYANT T 50ML 	URIAGE	1
3338	343100005	8.80949E+12	BOM Son  my lipstick #803 -my orange	B.O.M	1
3339	422212623	8.93484E+13	[COMBO 3] CLOSEUP KĐR Thơm Mát Dâu Quất & Thảo Dược 230g/36 ống	 CLOSE UP 	1
3340	201100062	6.97076E+12	VACOSI-CỌ M03 má hồng	VACOSI	1
3341	422205999	6.9024E+12	L'OREAL SON ROUGE SIGNATURE CHIFFON 226 7ML	L'OREAL	1
3342	393800041	8.80335E+12	Frudia My Orchard Mango Hand Cream 30ml	FRUDIA	1
3343	422208997	8.93501E+12	Son trang điểm (FLAWSOME SUNNY MATTE TINT-AFTERGLOW) ĐỎ MẬN 3g	Miracle Apo	1
3344	422205884	8.80942E+12	Angel'S Liquid Tranexamic Acid Mela Cream 50ml	Angel's Liquid	1
3345	422214718		[OUTDATE] Bio-essence Bird Nest Collagen Skin Enhancer 100G (HSD: 2024-04)	Bio-essence	1
3346	422207242	8.80974E+12	NƯỚC HOA DE MEMORIA (JIUFEN #10, 30ml)	DE MEMORIA	1
3347	248700072	4.95581E+12	Naris NATURE WHITENING CLEANSING FOAM - Sữa rửa mặt	NARIS	1
3348	422214619	8.80973E+12	ma:nyo Bifida Cica Herb Serum 50ml	Ma:nyo	1
3349	422211402	8934839126070x3	[COMBO 3] P/S PASTE SENSITIVE EXPERT FRESHNESS 100G	 P/S	1
3350	279100044	8.93476E+12	Khăn Ướt Bobby Không Hương 100 1606	Bobby	1
3351	422210115	8.93854E+12	Senz Perfect Skin Cream Cleanser 30ml	Senz	1
3352	422210105		Combo Balance Gold Collagen Rejuvenating Eye Serum 15ml + Vitamin C Brightening Serum Glow & Radiance 30ml	BALANCE ACTIVE FORMULA	1
3353	422201463	4.98724E+12	HadaLabo Koi-Gokujyun Whitening Perfect Gel 100 g ( Trắng )	HADALABO	1
3354	422202651	4.51141E+12	DHC Vitamin E Natural E (Soybean) (30 days)	DHC	1
3355	422209638		 Combo 10 miếng  Foodaholic Mask 23g Vitamin C	Foodaholic 	1
3356	422206324	8.80966E+12	3Ce Glow Lip Color #Under Pressure	3ce	1
3357	422206785	8.80946E+12	Lemonade Supertiger - Tigereyes Liner - #02 Brown	LEMONADE	1
3358	422206322	8.80966E+12	3Ce Glow Lip Color #Stand Off	3ce	1
3359	422210269	8.80946E+12	Black Rouge Double Layer Over Velvet_Dl03	Black Rouge	1
3360	422204723	8.80971E+12	Derladie Derladie Witch Hazel Cleansing Gel 200m ( New )	Derladie	1
3361	224100053		 Hadalabo Combo Ad.Nourish ( SRM 80g + Lotion Da Dầu 170ml) )	HADALABO	1
3362	422216008		[COMBO] L'OREAL GLYCOLIC- BRIGHT GLOWING PEELING TONER 128 ML + GLYCO BRIT SERUM 30ML AS	L'OREAL	1
3363	422205620	8.99499E+12	L'Oreal ELS CP COND 280ML AS NEW	L'OREAL	1
3364	422212321	6.9024E+12	L'OREAL CR Slim Matte INT 275 LIPSTK MTS AS #LA TERRA ATTITUDE (G4483400)	L'OREAL	1
3365	422208309	8.93484E+12	KĐR P/S Trà Xanh 230g/36 Ống	 P/S	1
3366	422211942	8.80904E+12	Anjo Professional Daily Foam Cleansing Aloe 100ml	ANJO PROFESSIONAL	1
3367	422203937	4.74418E+12	Organic Shop  s Mask Honey Avocado 250Ml	Organic Shop	1
3368	252300005	4.98721E+12	Bigen Speedy CONDITIONING COLOR 6 medium brown	Bigen	1
3369	201100301	8.8094E+12	NKD Vacosi Đồ Chuốt (NGƯNG SX)	VACOSI	1
3370	379000008	8.88647E+12	Love Beauty & Plane Body Wash Petal Soft 400ml	Love Beauty & Plane	1
3371	422215584	8.80985E+12	Jmsolution Selfie Barrier Tea Tree Mask	JMsolution	1
3372	422215367	8.93501E+12	Happy Event Stretch Mark Repairing Essence 40g 	HAPPY EVENT	1
3373	422211562	8.99286E+12	Xịt khử mùi ENCHANTEUR BODYSPRAY SENSATION 150ML	Enchanteur	1
3374	422206326	8.80966E+12	3Ce Soft Matte Lipstick #Speak To Me	3ce	1
3375	422206191	8.85884E+12	Cathy Doll Whitamin C Brightening Toner And Essence 300ml	Cathy Doll	1
3376	100020010	8.4361E+12	BYPHASSE Bông Tẩy Trang (120 Miếng)	BYPHASSE	1
3377	100230078	3.7601E+12	Evoluderm Nước tẩy trang Reactive Skin 500ml (Đỏ)	EVOLUDERM	1
3378	422212616	8.93484E+13	[COMBO 3] P/S KĐR Baking Soda & Hương Thảo 230g/36 ống	 P/S	1
3379	422215378		TÚI TOTE MALISSA KISS	Malisa Kiss	1
3380	422210407	8.80971E+12	JMELLA IN FRANCE BLOOMING PEONY HAIR TREATMENT 500ML	JMELLA	1
3381	422208978	3.33788E+12	MB096600 CERAVE MOISTURISING LOTION 473ml (101167973)	CeraVe	1
3382	422212685	6.9024E+12	MAYBELLINE FIT ME FRESH TINT SPF50 04 AS	MAYBELLINE	1
3383	422210167	8.8098E+12	Mise en scene Hello Bubble All Star Smoothing Conditioner 500ml111315687	Mise en scène	1
3384	422207750	4.54741E+12	KEM CHỐNG NẮNG DƯỠNG TRẮNG ASTALIFT D-UV CLEAR AQUA DAY SERUM SPF 50+ PA++++	ASTALIFT	1
3385	422213198		[OUTDATE] Neogen Dermalogy Lemon Bright Pha Gauze Peeling 190Ml (30 Pads) (HSD: 2024-04)	Neogen	1
3386	200400045		Bioderma Sebium Lotion 10ml	BIODERMA	1
3387	422210258	8.80941E+12	Mặt Nạ Dưỡng Da Chiết Xuất Việt Quất	PUREDERM	1
3388	226200027	8.93501E+12	Sữa tắm ngừa mụn Acnes 180g	Acnes	1
3389	422207498	4.90143E+12	Kissme Mommy Body Milk Cho Bé ( Không Mùi )	KISSME	1
3390	201100107	8.8094E+12	VAC Phấn má hồng Lolipop - Candy Peach VP08-07	VACOSI	1
3391	422206475	8.80949E+12	Dr.FORHAIR FOLLIGEN SCALP PACK (2020) 50ml	DR.FORHAIR	1
3392	422205480	79625014624	2 Pack Miracle Complexion Sponge	REAL TECHNIQUES	1
3393	422211276	4.95581E+12	NARIS PARASOLA FRAGRANCE UV CUT GEL JP 90ML	NARIS	1
3394	422210974	42429036	84160 SNM TRANG MIN MO VET THAM 50ML	NIVEA	1
3395	357500008		Combo 6 Khăn Ướt AGI Không Hương 100 Tờ (Vịt Vàng)	AGI	1
3396	422207983	8.80972E+12	B.O.M  Eight Tea Quick Boosting Mask	B.O.M	1
3397	422216070		Combo Senka All Clear Water Micellar Formula Fresh Anti Shine 230ml + Perfect Whip Facial Foam Wash 120g	SENKA	1
3398	422209297	4.98724E+12	Lăn khử mùi (Deou Deodorant roll-on) 50ml	Rohto	1
3399	304900037	4.71016E+12	SEXYLOOK GEL TẨY TẾ BÀO CHẾT LÊN MEN TỰ NHIÊN 120g	sexylook	1
3400	422211947	8.80904E+12	Anjo Professional Daily Foam Cleansing Apricot 100ml	ANJO PROFESSIONAL	1
3401	422215744	8.93854E+12	[COMBO] GENNIE NƯỚC HOA + SỮA TẮM  LITTLE RED DRESS	Gennie	1
3402	422210848	3.33788E+12	[MINI] MB451000 LA ROCHE POSAY Cicaplast B5 REPAIR Serum 10ml 	LA ROCHE-POSAY	1
3403	422203710	5.06017E+12	Perspi-Rock Natural Roll On Deodorant 50ml	Perspi-Rock	1
3404	422214390		[OUTDATE] Bio-essence Bird Nest Collagen Essence 30G (HSD: 2024-06)	Bio-essence	1
3405	422213058		[COMBO] Caryophy Combo 2 mặt nạ trị mụn 22gx2	Caryophy	1
3406	422210254	8.80941E+12	Mặt Nạ Dưỡng Da Chiết Xuất Cà Chua	PUREDERM	1
3407	422210256	8.80941E+12	Mặt Nạ Dưỡng Da Chiết Xuất Từ Bông Cúc	PUREDERM	1
3408	422209974	3.60597E+12	KIEHL'S UFOF GEL CREAM 50ML	KIEHL'S	1
3409	422200827	8.93527E+12	LRP36 DUO+ 40ML + FOC PEELING GEL 50ML	LA ROCHE-POSAY	1
3410	422202532	5.90176E+12	Eveline Kem Tẩy Lông Chiết Xuất Lô Hội Dành Cho Da Nhạy Cảm 125Ml	EVELINE	1
3411	422215090	4.71975E+12	Derma Angel Acne Batch PLUS Miếng dán mụn derma Angel (ngày)	Derma Angel	1
3412	200400011	3.40132E+12	BIODERMA SENSIBIO TONIQUE 100ML	BIODERMA	1
3413	206200079	8.85003E+12	 84415 SRM NAM THAN DEN HOAT TINH SANG DA 100G 	NIVEA	1
3414	422214260	4.68E+12	Teana Booster For Problem Skin Natural Salicylic Acid	TEANA	1
3415	422208304	8.93529E+12	Felina Dưỡng Trắng Chiết Xuất Cam Yuzu 250G	Felina	1
3416	422202202	3.47464E+12	L'Oréal Professionnel SHAMPOO SERIOXYL  250ML	L'Oréal Professionnel	1
3417	422212609	8.80946E+12	Black Rouge Half N Half Tinted Water #HW02- Casual Burnt 3.4g	Black Rouge	1
3418	422205489	79625915532	4 Miracle Complexion Sponges	REAL TECHNIQUES	1
3419	422215587	8.80985E+12	Jmsolution Collection Nourishing Ceramide Mask	JMsolution	1
3420	422203093		LRP02 COMBO EFL TONER 200ML + XK 50ML	LA ROCHE-POSAY	1
3421	422210697	4.98718E+12	Rejoice thơm mềm mượt JeJu 900mlx6(9.22)	Rejoice	1
3422	422209385	8.00897E+12	Tesori D'oriente Shower Cream Doriente Dragon Flower 500ml	Tesori D'Oriente	1
3423	422214331	8.93527E+12	[GIFT] L'OREAL G3281307 RL D-CR SPF35 20ML SMALL  (ZVN01501)	L'OREAL	1
3424	201100264	6.97076E+12	VAC M23 Large Deluxe Powder	VACOSI	1
3425	422208178	72151194068	Freeman Revitalizing Pomegranate Peel-Off Gel Mask 175ml	FREEMAN	1
3426	422207922		Combo 66882 EUC Tinh Chat ProAcne Poreless30ml + 69691 PROANCE KEM KIEM SOAT DAU 50ML	Eucerin	1
3427	422210445	4.55052E+12	SENKA PW VITC PORELESS GLOW 100G	SENKA	1
3428	200500022		Mini LANEIGE 270288105 Essence Perfect Renew Regenerator 7ml	LANEIGE	1
3429	422210727		Acnes Combo Micellar Water 200Ml + ACNES BLEMISH CLEAR CREAM 10g	Acnes	1
3430	422209538	8.93854E+12	Xịt miệng Cool Smile	Nerman	1
3431	422211119	8.85003E+12	98369 EUC KCN Tone Up 30ml	Eucerin	1
3432	422213999	8.93527E+12	[MẪU MỚI] VVN02956 LA ROCHE POSAY ANTHELIOS DRY TOUCH UVMUNE 400 BUNDLE (DRYTOUCHE 50ML + GEL 15ML + 3DUO+ 3ML)	LA ROCHE-POSAY	1
3433	422216215		[OUTDATE] Senka SRM tạo bọt Perfect White Clay 120g 14840 (HSD: 2024-09)	SENKA	1
3434	422208099	8.80949E+12	Reinplatz Hydro Aqua Deep Moisturizing Ampoule Mask	ReinPlatz	1
3435	309300071	8.85884E+12	Kem nền Cathy Doll Speed White CC cream SPF50+ PA+++ 50g #02 Green (v.2)	Cathy Doll	1
3436	422209946	8.85884E+12	Bút Kẻ Mắt Cathy Doll Maximal Eyeliner #01 Deep Black 0.7 ml	Cathy Doll	1
3437	422210409	8.80971E+12	JMELLA IN FRANCE LIME & BASIL HAIR TREATMENT 500ML	JMELLA	1
3438	422213417		[OUTDATE] Christian Lenart Nước Tẩy Trang Cho Mọi Loại Da 500ml (HSD: 2024-04)	Christian Lenart	1
3439	422212477		Cocoon Combo Nước Tẩy Trang Bí Đao 500ml + Cà Phê Túi 600ml	COCOON	1
3440	422209294	4.98724E+12	Túi refill bọt rửa mặt dưỡng ẩm (Hadalabo Gokujyun Moisturizing  Foaming Wash) 140ml	Rohto	1
3441	422211821	8.80949E+12	Son môi GLAMRR Q LONG WEAR LIP CREAM #07 RED-LETTER DAY 5g	GLAMRR Q	1
3442	422210076	8.93529E+12	Sơn móng tay Felina Deluxe_DK0024	Felina	1
3443	232500014	4.90247E+12	Meishoku DETCLEAR BRIGHT & PEEL Peeling Jelly  (Mix Fruit) 180ml	Meishoku	1
3444	345800023	8.80965E+12	Some By Mi Yuja Niacin Blemish Care Serum (50ml))	SOME BY MI	1
3445	422209458	8.80946E+12	Black Rouge Airfit Velvet_A06	Black Rouge	1
3446	422216711	8.80976E+12	ARUMTOWN_MẶT NẠ DƯỠNG DA ARUMTOWN RETINOL MASK 	Arumtown	1
3447	100230077	3.7601E+12	Evoluderm Nước tẩy trang cho da nhờn 500ml (xanh) EVO-15250	EVOLUDERM	1
3448	422209695		Combo Dung dịch vệ sinh nam Elagent Men - Sanda Perfume + Xịt miệng Cool Smile	Nerman	1
3449	422213594		[OUTDATE] Sữa tắm Dial Lavender & Twillight 473 ml (HSD: 2024-02)	Dial	1
3450	422204146	8.692E+11	Máy rửa mặt Halio Facial Cleansing & Massaging Device - Baby Pink	Halio	1
3451	422215588	8.80985E+12	Jmsolution Collection Moisture Squalane Mask	JMsolution	1
3452	422211729	8.8098E+12	Tinh chất dưỡng tóc Mise en scene Perfect Original 15ml	Mise en scène	1
3453	205600397	6.9024E+12	MBL KEM NEN FITME M&P SPF 130	MAYBELLINE	1
3454	422214045	9.31266E+12	Australis Make Up Finishing Spritz Matte 110ml (NEW)	AUSTRALIS	1
3455	422209459	8.80946E+12	Black Rouge Airfit Velvet_A31	Black Rouge	1
3456	422208755	8.80954E+12	Unpa Bubi Bubi Butter Lip Balm 3,8g	UNPA	1
3457	422208226	3.33788E+12	VICHY MB447600 Normaderm Probio - BHA Serum 30ml	VICHY	1
3458	241200041	8.93487E+12	TRESEMME COMBO GỘI XẢ SALON DETOX (620g + 640g) 	TRESEMME	1
3459	422205813	8.80617E+12	Nature republic Good Skin AHA Mask Sheet 24g	NATURE REPUBLIC	1
3460	422209960	8.85884E+12	Má Hồng Dạng Kem Cathy Doll Skin Fit Jelly Blusher #02 Gala Peach 6 g	Cathy Doll	1
3461	422214066	6.97076E+12	VACOSI BÔNG CUSHION ĐEN TRÒN PU06-01	VACOSI	1
3462	422207802	8.93609E+12	Milaganics Toner Tràm trà MILAGANICS 250ml	Milaganics	1
3463	387400001	4.90243E+12	DG Rej Siêu Mượt 320G	Rejoice	1
3464	201600199	3.33788E+12	MB175100 Vichy Purete Micellar SENSI 200ML	VICHY	1
3465	422200643		INNERB COMBO Aqua Rich 28g (Vàng ) + Collagen Shot (6ea)	Innerb 	1
3466	422205002	71603032880	Trim Cắt móng nhỏ tay cầm	TRIM	1
3467	422213958		Combo Ampoule 30ml +  + Cream 50ml Angel's Liquid Glutathione + Niacinamide 700 	Angel's Liquid	1
3468	422209947	8.85884E+12	Bút Kẻ Mắt Cathy Doll Maximal Eyeliner #02 Sexy Brown 0.7 ml	Cathy Doll	1
3469	248700002	4.95581E+12	Naris Acmedica Acne Care Lotion - 150ml	NARIS	1
3470	422208990	8.93527E+12	[MINI] L'OREAL BÔNG TẨY TRANG BẠCH TUYẾT CALLA 80pcs	L'OREAL	1
3471	422207143	8.80965E+12	Neogen Black Energy Cream 80ml	Neogen	1
3472	422205264	4.9013E+12	448639 MegRhythm Good-Night Oai Huog 5x24 2107	MEGRHYTHM	1
3473	422207420	8.80929E+12	[HỘP 20 ỐNG] WETTRUST INNER GARM Disposable Feminine Cleansing Gel (XANH)	Wettrust	1
3474	335100008	8.93501E+12	OXY White Complete - Kem rửa mặt tút trắng, tút da trắng khỏe  100G	Oxy	1
3475	422200917	9.31266E+12	Australis Stayput Eyeliner #Chocolate	AUSTRALIS	1
3476	422202731	6.9024E+12	MBL SUPERSTAY MATTE INK 355 AS Z	MAYBELLINE	1
3477	422214154	8.80978E+12	Son môi GLAMRR Q (V​E​G​A​N S​U​P​E​R L​I​P B​A​L​M 0​3 G​R​A​P​E​F​U​L, 4.5g)	GLAMRR Q	1
3478	201100254	8.8094E+12	VAC - BP15 Bông Phấn Giọt Nước (2cai)	VACOSI	1
3479	422211310	4.97423E+12	sagami xtreme green (hộp 10)	Sagami	1
3480	422210761	9.31266E+12	Australis Lip Strip Lip Oil Remover	AUSTRALIS	1
3481	422214996		[OUTDATE] May Island Mask Pack 25ml #Snail (HSD: 2024-07)	May Island	1
3482	422204172	8.8094E+12	Too Cool For School Artclass By Rodin Blusher [De Peche]	Too cool for school	1
3483	100770038	6.97076E+12	VACOSI-CỌ F06-FOUNDATION	VACOSI	1
3484	422204792	8.80942E+12	COSRX Acne Pimple Master Patch	COSRX	1
3485	422200735	8.9361E+12	Cocoon True Rose Face Mask 30ml (NGƯNG SX)	COCOON	1
3486	204100075	8.85003E+12	63997 Eucerin DermatoCLEAN Hyaluron Micellar Cleansing Fluid 3 in 1 200ml (New)	Eucerin	1
3487	422209375		 Cocoon Combo 2 Hũ Đường Thốt Nốt An Giang Làm Sạch Da Chết Cơ Thể 200ml	COCOON	1
3488	331300019	4.9013E+12	722109 CURÉL SEBUM TROUBLE CARE SEBUM CARE MOISTURE GEL (120 ml)	CUREL	1
3489	249600041	4.90133E+12	Set 5 dao cạo râu 2 lưỡi kép KAI Nhật Bản	KAI	1
3490	422208114	5.01616E+12	COLAB Dry Shampoo Plus Refresh & Protect 200ml	COLAB	1
3491	422210650	8.93501E+12	Miracle Apo Flawsome Creamy Lip Stain Holiday Edition -Đỏ Hồng Trầm 2g	Miracle Apo	1
3492	206800003	8.93607E+12	PURITE BY PROVENCE-SỮA TẮM ROSE & MULBERRY 500ML - 1010200241	Purité By Prôvence	1
3493	422216963		Combo 12 innisfree My Real Squeeze Mask-Acai berry	Innisfree	1
3494	100100035	8.85003E+12	63028-Eucerin pH5 Lotion 250ml	Eucerin	1
3495	422206619	8.93501E+12	Miracle Apo - FLAWSOME CREAMY LIP STAIN-ĐỎ HỒNG TRẦM 2g	Miracle Apo	1
3496	422206980	8.8095E+12	Caryophy Smart Waterful Cream 40ml	Caryophy	1
3497	422206288	8.80944E+12	3Ce Matte Lip Color #227	3ce	1
3498	422215527		Cocoon Combo Dầu Gội Bưởi 500ml + Dầu Xả 310ml	COCOON	1
3499	422214762		[OUTDATE] SEXYLOOK MẶT NẠ RONG BIỂN DƯỠNG ẨM (4M) (HSD: 2024-03)	sexylook	1
3500	100280011	9.32453E+12	Rebirth anti wrinkle eye gel 30g RB05	REBIRTH	1
3501	422209186	8.93487E+12	DOVE Sữa Tắm Bóng Mịn Thơm Mát (Xanh Lá) 900G/12 Chai	DOVE	1
3502	343100031		B.O.M Combo My Lipstick #802 + Dewy Lip Balm #02	B.O.M	1
3503	249400189	9.55525E+12	SILKYGIRL BROW SHAPER PENCIL 01 GREY	Silky Girl	1
3504	422214748		[OUTDATE] Freeplus 599538 Mild Soap A 100g (HSD: 2024-03)	Freeplus	1
3505	422208145	4.74418E+12	Organic shop YLANG - YLANG & BURITY Hand & Nail Cream  75ml	Organic Shop	1
3506	422211660	9.33168E+12	Costar Viên uống hỗ trợ nội tiết tố nữ Evening Primrose Oil (Hộp 100 viên)	Costar	1
